112,53
112,52
113,52
116,52
106,51
103,53
109,54
115,53
116,53
114,52
117,52
123,54
121,53
112,53
105,53
100,52
98,52
98,51
95,50
95,51
90,52
94,52
99,52
104,53
104,53
105,52
102,53
106,52
105,50
103,52
101,52
104,53
104,53
101,55
96,56
92,54
92,54
87,55
86,56
88,55
92,55
86,58
88,59
88,59
85,60
82,60
83,60
75,63
72,64
64,65
61,63
59,62
61,61
63,62
69,64
66,65
71,65
74,64
83,64
86,64
87,64
93,64
97,64
102,65
98,65
96,65
99,65
97,65
102,65
100,66
99,65
99,64
102,64
107,63
105,63
106,63
99,63
98,63
96,62
94,62
94,62
90,65
97,65
95,66
91,64
97,63
98,59
105,59
105,59
104,59
96,62
87,63
91,61
87,61
87,60
85,61
88,59
86,60
90,58
85,58
83,60
78,61
82,59
77,58
77,58
69,59
64,61
62,62
48,64
50,65
51,66
50,67
52,65
54,65
56,66
60,66
60,66
60,65
59,63
70,62
76,62
81,62
82,62
86,62
94,62
93,63
92,64
92,65
90,66
87,66
91,66
89,66
92,68
93,68
94,68
94,68
95,70
94,70
90,72
90,71
95,71
93,71
89,73
95,74
89,74
90,74
79,73
69,74
68,75
70,74
62,73
66,71
67,69
62,71
62,71
67,69
68,69
63,68
67,67
74,64
77,62
80,62
80,62
85,63
89,64
91,61
89,61
87,60
82,60
81,60
81,61
75,62
84,61
84,61
85,60
82,62
85,62
87,61
89,62
90,62
99,62
90,63
84,62
81,64
74,65
78,64
85,64
86,64
78,65
74,62
80,59
81,60
85,58
86,57
95,57
95,58
94,56
90,56
92,55
93,56
91,57
87,55
83,55
85,55
83,57
79,57
82,57
78,56
76,56
74,56
76,55
75,56
76,57
74,57
78,57
74,57
74,55
80,54
78,55
78,54
77,54
74,53
71,50
77,50
83,50
81,52
86,53
87,54
92,53
92,54
93,53
103,53
100,53
99,52
95,53
89,53
86,54
82,54
81,55
75,57
82,58
86,56
82,56
73,59
74,59
69,61
61,61
62,60
65,61
66,62
68,63
69,65
73,65
71,65
68,64
70,64
71,65
77,65
85,65
85,66
80,65
83,64
88,64
87,63
88,63
92,64
93,62
95,62
93,61
89,62
87,63
89,63
90,63
96,61
93,61
91,60
95,60
96,62
91,61
99,63
94,63
92,63
88,65
80,66
80,66
80,69
79,69
78,69
72,72
72,70
76,68
84,66
87,65
84,65
87,65
87,65
92,65
90,65
85,64
84,64
79,61
83,60
88,61
96,60
89,59
86,59
87,59
88,58
90,58
89,58
92,59
86,60
77,60
75,59
76,60
76,62
78,62
74,62
71,61
61,63
59,63
60,62
63,62
66,63
68,63
74,64
73,63
78,64
85,64
84,64
84,63
82,64
82,64
81,63
80,60
82,58
85,58
91,57
94,57
103,57
105,56
105,56
108,54
97,55
100,55
98,55
96,54
97,53
93,53
95,53
102,54
99,54
96,54
97,53
101,53
97,52
96,54
97,54
106,54
107,53
111,52
105,51
110,51
113,50
110,52
109,51
111,51
107,49
106,50
112,50
111,52
112,53
113,52
117,55
114,54
115,53
112,52
112,52
122,51
123,50
118,50
116,51
115,50
108,50
111,49
112,48
120,47
120,47
119,48
119,48
118,47
121,48
122,48
119,51
124,51
126,48
124,49
128,47
133,45
133,46
131,45
134,45
134,45
133,45
128,44
134,44
139,44
140,43
143,44
145,43
146,43
143,42
145,42
145,42
150,42
152,44
157,43
159,42
154,42
153,43
147,44
139,46
133,46
130,49
122,51
109,52
104,55
98,54
89,56
81,57
81,58
76,57
72,61
67,62
57,64
56,64
54,65
57,64
59,64
59,64
66,64
72,62
73,62
76,60
79,59
82,59
83,59
90,59
91,58
98,58
96,58
100,59
99,59
101,60
99,60
98,61
97,62
103,61
98,63
91,65
90,66
85,67
86,68
87,70
93,70
93,71
94,71
95,72
87,70
85,68
76,67
75,68
74,67
78,66
79,66
80,65
74,63
79,61
79,59
79,60
75,61
76,62
74,63
67,60
63,62
68,62
64,65
62,64
58,62
63,64
61,65
60,64
53,64
52,64
57,64
58,67
61,68
55,70
51,71
50,73
45,75
51,73
52,73
59,72
68,73
71,73
69,72
72,72
73,73
74,73
72,73
73,72
74,72
72,72
69,71
69,73
69,72
76,71
75,72
77,72
74,70
72,69
76,69
71,69
65,70
66,70
69,70
70,70
70,70
71,70
70,70
76,69
81,69
86,69
83,70
89,70
84,69
92,67
91,68
94,66
88,67
88,66
91,66
91,66
91,65
89,62
85,62
84,62
85,62
86,62
92,61
98,62
103,61
92,59
87,60
83,61
77,61
78,62
78,59
81,58
79,57
77,60
75,58
89,57
85,58
81,57
81,56
82,56
82,55
84,55
83,54
81,54
77,54
73,57
70,57
76,58
76,59
70,59
67,58
76,58
75,57
83,57
82,57
81,57
87,56
90,57
88,57
85,58
89,59
88,61
81,60
84,61
82,61
80,61
74,62
74,62
77,62
79,60
81,61
81,60
77,58
78,58
79,57
79,60
77,59
81,61
72,61
74,62
80,64
80,65
80,64
79,64
76,65
76,64
82,64
81,64
83,63
84,63
85,63
85,63
87,63
85,62
83,60
87,60
87,60
88,59
88,59
93,59
90,59
94,59
96,60
96,62
91,62
95,63
93,64
86,66
86,67
89,67
90,65
88,66
82,67
85,67
93,66
92,66
91,65
90,65
90,63
87,63
86,63
76,66
78,64
70,67
62,68
60,68
64,66
67,65
63,66
58,63
61,63
65,62
61,64
54,64
47,65
49,67
55,65
53,65
59,67
55,66
56,68
53,68
52,70
48,74
53,74
51,76
52,76
56,76
63,75
71,74
74,74
72,75
78,75
76,76
75,77
72,75
70,75
63,75
60,74
55,74
54,76
59,78
60,77
60,78
56,79
55,79
57,78
54,78
48,78
44,79
42,79
50,82
46,81
46,83
47,86
47,87
41,88
40,90
32,94
28,94
28,94
25,94
29,94
30,94
33,92
38,93
40,92
40,89
40,84
44,84
46,84
51,84
56,82
51,82
50,81
50,81
56,80
62,79
66,80
66,79
63,79
66,80
63,81
64,80
59,79
61,78
65,77
70,76
63,76
70,75
69,75
69,76
70,75
73,75
74,72
72,71
66,73
61,73
59,74
54,75
53,75
51,74
51,75
52,77
51,78
47,78
46,77
47,75
46,77
45,78
46,78
43,77
42,75
40,72
45,73
43,72
45,73
47,72
54,71
49,72
48,70
49,70
51,70
57,71
63,70
65,69
71,70
79,69
78,68
77,69
76,68
71,67
63,69
56,68
53,68
53,70
48,71
45,71
52,71
53,72
58,72
65,68
69,69
66,70
62,75
65,74
65,73
69,74
72,70
71,69
73,69
75,72
79,71
78,72
83,71
84,74
87,75
89,75
88,75
88,76
83,77
82,77
81,77
74,78
72,81
75,81
68,80
67,79
60,79
57,79
47,81
45,80
54,78
57,79
66,77
71,77
74,77
71,79
66,77
67,81
64,81
68,82
65,79
61,77
67,75
69,74
65,75
63,74
63,72
63,68
57,67
63,68
58,67
62,66
61,65
57,67
58,68
64,68
57,69
57,70
55,73
51,72
57,72
56,70
61,71
65,72
58,75
62,74
61,76
61,77
62,76
68,76
68,75
71,74
70,74
72,73
69,74
75,76
73,76
74,70
73,69
71,66
69,67
66,68
66,68
66,69
65,73
61,73
62,71
64,72
59,72
64,73
63,76
70,76
72,76
69,74
65,73
71,74
76,73
76,74
73,73
75,72
81,72
81,72
80,74
77,74
81,76
76,76
74,78
72,77
72,75
68,74
72,72
64,70
72,69
71,72
70,72
66,73
62,75
63,75
75,74
75,74
78,73
80,70
80,70
81,70
81,69
84,67
89,67
94,67
89,66
92,66
99,67
97,67
96,65
95,65
96,65
102,64
101,62
101,61
101,60
105,60
110,61
116,61
119,60
121,61
121,61
116,61
114,59
121,56
114,57
115,56
113,57
117,58
111,59
106,60
113,60
111,61
105,58
102,58
96,60
88,62
85,63
94,62
89,61
82,61
71,63
65,62
56,62
50,64
42,67
37,67
40,67
39,68
39,68
37,69
41,70
38,71
37,73
35,74
39,73
41,74
41,73
43,74
45,75
50,75
43,73
44,73
50,72
56,72
63,72
67,72
73,71
84,71
88,69
99,68
96,67
101,65
102,65
108,65
101,65
99,65
94,64
96,65
96,64
98,66
95,66
84,67
77,66
76,66
81,64
86,64
79,66
82,69
74,66
56,69
53,67
51,67
45,65
42,66
43,67
46,67
51,66
55,65
52,66
47,66
50,64
47,62
52,61
53,62
58,61
62,60
58,61
59,61
56,61
55,59
57,59
51,60
56,60
63,60
63,60
65,60
62,61
68,63
53,65
50,66
57,65
50,66
47,66
54,66
53,66
55,67
54,68
60,68
53,67
56,67
63,66
63,64
70,64
68,64
70,65
72,64
78,64
81,64
79,65
84,63
87,63
85,63
83,62
89,62
87,61
83,60
80,60
84,60
87,59
87,60
95,60
98,60
88,62
86,63
91,64
93,65
86,65
78,67
76,68
76,68
80,66
84,64
83,64
75,62
71,61
73,62
70,63
70,63
67,63
75,63
71,62
73,61
66,63
66,62
69,62
70,61
72,62
70,60
72,60
71,61
70,61
67,61
69,61
66,62
63,62
59,63
59,64
57,65
56,64
51,64
54,64
59,64
62,64
56,65
60,65
69,63
72,63
83,63
86,63
90,63
92,63
88,64
89,64
88,63
91,63
93,64
93,65
93,64
92,65
95,65
102,63
96,65
84,66
86,67
83,66
75,65
73,65
67,67
65,67
71,67
78,65
81,65
82,65
79,64
82,64
72,63
77,63
80,60
77,60
77,59
75,58
72,56
72,55
75,55
86,54
88,54
89,55
84,56
91,56
87,56
91,55
94,55
88,56
84,56
86,56
81,55
77,55
79,56
73,56
78,56
77,56
81,55
81,55
85,55
86,53
85,53
92,52
92,51
91,54
86,54
87,55
91,55
101,56
100,57
103,55
103,52
104,52
101,52
100,52
98,51
101,50
100,53
98,52
95,53
95,52
99,51
98,52
94,51
92,52
89,52
91,52
91,52
91,51
94,52
93,54
93,54
89,55
86,57
83,57
85,57
82,59
82,59
80,60
74,61
70,61
71,62
78,62
83,62
75,62
72,64
70,64
69,64
74,64
71,64
71,64
69,64
69,65
66,65
69,65
74,65
73,65
73,65
75,65
75,65
70,65
68,64
72,64
69,64
66,62
66,61
71,60
76,60
76,60
80,60
83,60
88,60
84,60
83,60
87,61
91,61
87,61
92,61
90,61
98,61
102,61
102,61
105,57
106,56
107,55
105,56
106,56
103,56
103,56
98,56
102,55
99,57
89,58
83,56
73,58
69,60
71,60
63,64
67,64
71,67
64,66
65,67
60,66
62,64
66,65
70,64
74,63
73,62
70,62
70,61
77,61
78,59
77,60
77,61
72,60
80,60
76,61
82,61
75,62
76,64
76,64
80,63
88,63
93,62
95,63
91,63
96,64
90,64
86,67
84,65
83,65
77,65
79,63
83,63
72,64
72,63
76,63
79,62
81,61
82,60
87,60
84,60
83,60
85,59
88,59
84,59
85,59
83,59
88,58
88,60
87,59
83,59
86,60
89,59
95,59
98,58
102,58
100,58
102,58
101,56
101,56
101,54
100,54
102,54
105,54
108,53
112,54
108,55
104,55
98,56
97,54
89,54
88,55
89,54
92,55
89,56
78,57
80,57
78,57
78,56
81,57
83,56
87,57
88,58
80,56
78,54
73,53
77,54
77,54
74,56
76,56
77,58
74,58
76,58
73,58
77,59
76,57
81,58
87,58
78,57
77,56
79,55
81,55
78,55
75,56
74,56
66,57
69,57
74,58
69,59
69,58
71,59
71,60
76,60
75,60
78,59
77,60
75,61
80,61
79,62
74,62
73,62
75,62
74,63
73,63
75,63
79,62
89,62
88,63
88,64
87,64
84,64
77,65
77,65
76,63
79,63
70,66
60,67
54,68
53,69
52,68
49,68
47,69
53,72
57,72
57,71
56,73
50,74
49,75
52,76
53,77
54,78
61,78
60,76
67,76
79,76
79,76
83,73
86,73
87,73
77,73
71,76
73,78
73,78
70,78
69,77
65,79
67,79
66,80
62,80
60,81
68,81
68,83
60,84
60,82
59,84
54,84
49,85
58,85
61,85
60,86
55,86
57,86
55,85
54,86
50,86
49,83
49,83
50,81
57,79
64,79
70,80
75,80
74,80
68,79
73,79
74,79
74,79
69,77
76,76
76,76
81,74
85,74
92,71
99,68
101,67
93,68
90,69
90,67
93,65
98,66
106,65
107,64
113,61
112,61
115,60
116,60
116,58
113,59
110,59
109,60
108,59
114,58
112,58
112,56
111,55
104,53
102,51
97,52
93,51
91,51
85,50
77,51
68,54
57,56
53,58
46,59
45,60
41,60
37,60
30,62
26,61
27,62
37,65
38,63
43,61
47,61
48,60
51,59
51,60
56,60
59,61
62,61
65,61
65,61
63,61
61,62
59,64
55,64
52,63
54,64
55,63
59,64
63,64
66,64
66,64
70,64
77,66
80,67
80,67
83,67
85,66
91,65
94,65
96,65
98,65
98,64
102,62
101,62
100,61
100,60
102,60
107,60
111,59
109,58
108,57
114,56
113,55
106,55
105,55
110,53
114,52
114,53
111,52
110,52
103,53
99,51
98,52
84,51
81,53
76,54
72,53
74,54
67,55
64,57
63,55
61,56
69,57
67,58
66,58
67,59
69,60
67,57
57,58
59,59
58,59
53,59
61,60
56,62
58,61
66,61
66,62
63,61
61,60
68,60
71,60
71,60
77,61
72,63
76,64
73,64
75,64
67,65
66,65
64,66
62,66
63,66
62,66
64,66
63,66
67,66
63,66
64,66
68,66
72,66
76,66
80,65
78,65
76,66
75,66
76,66
76,66
83,66
84,66
80,66
79,65
81,65
85,65
85,64
85,64
85,66
88,66
85,67
86,68
91,67
93,67
91,68
95,68
92,67
91,66
97,66
96,65
98,63
108,62
112,63
108,60
109,60
112,57
116,55
109,55
111,54
108,53
106,54
107,53
104,52
105,52
103,52
107,53
114,52
115,51
117,49
115,48
115,47
115,45
115,43
116,41
118,41
116,41
118,40
119,38
117,41
115,42
117,41
120,41
114,41
114,40
114,40
118,41
119,40
121,41
120,40
120,41
120,42
115,43
115,41
114,42
114,42
109,41
106,42
96,42
94,43
84,42
76,46
74,48
73,47
68,47
66,47
64,48
71,50
76,52
77,51
78,51
80,51
86,50
91,50
90,49
88,49
87,49
91,50
91,51
92,52
99,52
106,52
108,51
105,50
105,49
106,50
110,50
114,50
117,50
119,52
123,53
120,53
116,53
114,54
109,54
105,54
99,55
98,54
98,54
99,54
99,55
101,54
105,53
102,54
101,55
101,56
97,55
95,57
95,58
86,60
84,61
85,62
81,61
71,61
60,63
63,64
59,66
63,65
68,65
68,66
70,63
72,63
66,62
69,62
71,62
74,62
77,61
81,60
85,60
86,60
87,61
85,61
84,61
86,61
91,61
98,62
101,62
104,60
100,60
101,60
100,60
99,60
100,60
101,61
105,61
96,61
91,64
92,63
96,63
93,64
89,64
90,66
80,69
75,69
66,69
59,73
56,73
50,72
50,72
52,70
53,69
61,70
54,68
61,68
66,68
68,68
65,66
69,65
69,62
75,62
77,61
86,61
96,61
93,61
96,61
101,60
101,59
99,57
101,57
104,57
103,57
105,57
106,56
107,55
110,56
113,55
121,55
124,55
120,55
123,56
125,55
127,53
127,54
120,54
120,53
121,54
115,50
116,51
116,51
104,53
101,54
100,52
97,52
94,53
87,54
86,53
84,56
76,56
73,57
71,57
61,56
60,56
58,59
55,58
53,59
45,59
42,60
43,60
45,62
38,63
34,65
33,65
35,64
34,64
41,63
52,64
54,64
57,64
56,64
61,63
65,62
62,62
68,62
69,62
74,60
77,60
80,60
77,60
80,61
81,62
85,62
82,61
85,59
88,58
85,57
85,57
88,56
88,57
90,57
89,57
95,57
92,56
92,56
91,55
91,57
97,57
100,56
100,56
98,58
96,58
91,58
87,58
82,58
80,59
75,58
70,59
77,58
74,59
67,60
59,60
60,60
61,61
62,60
60,60
58,60
59,60
63,60
63,60
65,60
64,59
62,60
66,60
64,60
67,59
69,59
71,59
71,60
75,60
76,60
75,60
77,61
76,61
76,61
73,61
83,60
82,60
82,60
80,59
85,59
80,59
80,59
79,58
79,58
84,58
88,58
83,57
78,58
78,57
78,57
75,59
70,60
64,61
69,61
67,61
63,61
59,60
60,61
53,62
51,65
56,65
57,67
47,67
46,65
45,64
46,64
47,64
52,64
62,64
66,65
70,64
70,64
78,64
82,64
82,63
84,63
86,63
92,63
98,63
94,60
96,60
99,60
93,61
91,60
90,60
89,60
90,61
86,64
78,64
79,63
76,62
74,63
72,63
66,62
60,63
62,64
60,64
63,65
64,65
57,66
60,66
64,67
69,67
67,66
76,65
78,65
80,66
80,66
82,67
86,66
85,66
86,65
88,64
87,64
88,64
92,64
92,64
96,64
97,64
96,65
97,66
98,65
97,66
100,64
106,63
103,63
105,63
109,63
105,61
105,59
103,58
105,58
99,59
101,58
95,56
92,54
94,57
88,59
81,63
78,65
84,65
84,65
80,65
75,62
74,62
83,62
89,62
85,62
86,63
90,62
88,62
94,60
89,61
88,61
81,63
77,63
69,64
62,64
55,66
54,66
46,68
50,70
50,73
47,74
43,76
44,76
46,75
46,75
47,75
50,75
55,76
55,77
56,76
55,76
59,75
59,75
65,73
65,71
70,70
71,69
70,68
75,69
76,69
81,69
87,69
86,69
86,69
86,69
87,69
87,69
90,70
97,70
96,71
98,71
99,69
103,71
100,70
95,71
88,71
87,71
88,71
91,70
90,70
87,69
90,68
88,67
87,66
90,64
88,65
95,65
96,64
94,62
83,64
81,64
67,65
70,64
74,64
64,63
70,63
72,63
74,62
75,59
82,59
80,57
82,56
85,56
80,56
79,56
78,56
77,57
78,57
76,59
80,59
85,59
83,60
79,60
80,60
80,60
78,61
77,61
78,61
77,61
82,61
85,61
83,60
81,60
79,60
78,61
76,61
80,60
83,60
85,58
88,58
83,58
85,60
92,60
94,61
96,62
95,62
91,61
88,62
87,62
84,62
83,61
87,61
83,62
78,61
79,61
73,61
72,62
72,63
77,62
75,61
75,60
65,62
71,62
69,60
65,60
65,60
62,60
59,59
63,57
69,57
68,56
69,57
73,56
74,55
75,55
79,55
75,55
76,54
73,54
72,56
71,56
76,56
75,56
78,56
74,57
74,56
76,56
82,57
80,57
80,57
91,57
92,57
88,57
87,55
89,55
91,53
94,52
92,52
93,52
93,52
92,52
92,52
93,52
92,52
90,54
93,53
91,53
93,54
99,54
101,54
97,55
94,56
97,55
99,54
101,54
102,54
99,55
99,55
100,53
96,54
97,54
98,53
92,54
96,53
87,54
81,55
79,54
73,56
68,56
71,55
77,57
73,56
78,56
78,58
79,58
78,58
78,59
78,60
77,62
79,60
76,60
75,60
82,57
84,57
86,57
84,57
79,59
79,59
76,59
85,60
80,60
81,59
80,60
81,60
84,59
84,60
91,59
93,59
95,59
98,58
93,61
95,61
93,61
89,63
77,67
72,69
65,69
59,70
56,70
58,69
59,68
53,69
56,70
61,68
61,68
62,67
69,67
72,67
78,67
83,67
79,67
81,66
86,65
83,65
78,63
82,65
84,66
79,65
80,66
84,67
78,64
79,63
79,62
78,62
82,62
77,62
84,62
85,62
76,62
81,62
82,62
75,64
83,64
85,65
79,65
82,66
85,67
81,67
78,67
77,67
80,68
83,69
78,67
77,64
73,68
77,69
76,69
72,69
62,71
54,72
46,74
37,75
40,78
43,79
41,78
39,78
31,79
29,79
32,81
31,82
31,82
43,82
48,81
50,79
50,79
53,76
54,75
55,74
53,76
51,77
48,81
45,82
50,83
53,82
48,81
47,80
53,80
55,82
56,81
53,81
56,83
52,82
53,83
53,84
59,84
61,84
69,83
78,80
82,80
86,79
91,78
92,77
94,77
99,75
102,72
107,71
119,70
117,71
115,71
115,73
110,73
110,72
112,73
102,75
102,75
97,76
88,74
79,77
77,80
74,78
73,78
73,79
68,79
70,79
60,77
61,76
60,77
56,79
54,78
53,77
55,76
57,77
55,77
60,77
52,75
54,74
66,73
65,72
65,72
63,71
61,72
54,73
49,72
48,74
46,75
49,75
49,77
48,78
43,79
35,81
37,80
31,83
29,85
29,85
36,85
34,84
30,85
35,84
29,84
29,86
27,86
32,87
36,87
40,85
44,84
55,81
59,78
63,78
71,76
72,77
80,76
83,76
87,72
85,72
87,71
87,71
89,70
85,71
83,70
82,71
82,73
84,73
83,71
77,70
86,71
88,70
89,68
86,69
84,69
79,70
73,71
71,73
63,73
58,73
51,71
49,71
54,70
54,71
54,71
57,70
60,70
65,69
74,69
67,69
66,69
62,70
64,69
70,67
66,67
72,66
73,65
69,64
71,65
73,63
72,62
69,61
72,62
70,64
69,64
66,65
65,66
62,66
61,67
60,66
71,64
70,64
68,64
74,63
71,64
70,64
72,64
73,64
66,64
67,64
69,63
64,66
69,66
65,65
64,65
66,65
64,65
65,65
64,65
66,65
67,65
66,64
68,63
72,64
72,63
76,63
74,63
75,62
83,61
81,61
80,62
78,62
74,63
72,62
64,62
62,64
61,64
56,64
56,66
49,66
48,67
46,67
52,68
55,69
52,68
